No.	Sum	Result	
539	7	A3 A6 B2 B4 D1 D4 D5 
540	7	A6 B2 B4 C6 D1 D4 D5 
541	7	B2 B5 C4 C5 D1 D4 D5 
542	7	B2 B5 C1 C5 D1 D4 D5 
543	7	A2 A3 A6 B4 C5 D4 D6 
544	7	A3 A6 B4 B6 C5 D4 D6 
545	7	A3 A6 B4 C2 C5 D4 D6 
546	7	A3 A6 B2 B4 B6 D4 D6 
547	7	A3 A6 B2 B4 C2 D4 D6 
548	7	A3 B2 B4 B6 C4 D4 D6 
549	7	A3 B2 B4 C2 C4 D4 D6 
550	7	A3 B1 B4 B5 B6 C5 D6 
551	7	A3 B1 B4 B6 C5 D4 D6 
552	7	A3 B4 B5 B6 C1 C5 D6 
553	7	A3 B4 B6 C1 C5 D4 D6 
554	7	A3 B2 B4 C1 C5 D1 D5 
555	7	A2 A6 B1 B4 C5 D4 D6 
556	7	A2 B1 B4 B6 C5 D4 D6 
557	7	A2 B1 B4 B6 C5 D5 D6 
558	7	A2 B1 C3 C4 C5 D1 D5 
559	7	B1 B5 C3 C4 C5 D1 D5 
560	7	A3 A6 B4 B5 C1 C5 D1 
561	7	A3 B4 B5 C1 C4 C5 D1 
562	7	A3 B4 B5 B6 C1 C4 D6 
563	7	A3 B4 B6 C1 C4 D4 D6 
564	7	A3 B4 B5 B6 C4 C6 D6 
565	7	A3 B4 B6 C4 C6 D4 D6 
566	7	A2 B2 B6 C4 D3 D4 D6 
567	7	A2 B2 B6 C1 D3 D4 D6 
568	7	A3 B6 C1 C4 D3 D4 D6 
569	7	B2 B5 B6 C1 D1 D3 D6 
570	7	B2 B6 C1 D1 D3 D4 D6 
571	7	A3 B2 B6 C1 D3 D4 D6 
572	7	A1 A3 B1 B6 C1 D3 D6 
573	7	A1 A3 B6 C1 D3 D5 D6 
574	7	A3 A6 B2 B4 B5 C1 D1 
575	7	A1 A2 A6 B1 B4 C6 D6 
576	7	A1 A2 B1 B4 B6 C6 D6 
577	7	A5 B2 B4 B5 C1 D1 D5 
578	7	A2 A5 A6 B2 B4 B5 D5 
579	7	A2 B2 B4 C3 C5 C6 D5 
580	7	A2 A6 B4 C5 C6 D1 D5 
581	7	A2 A5 B2 B4 C1 C4 D1 
582	7	A2 A5 B4 B6 C1 C4 D1 
583	7	A2 A5 B2 B4 B5 C1 D1 
584	7	A1 A2 B1 B6 C1 D3 D6 
585	8	A2 A3 B2 B4 C1 C3 D4 D6 
586	8	A2 B2 B3 B4 C1 C3 D4 D6 
587	8	A2 B2 B4 B6 C1 C3 D4 D6 
588	8	A2 B2 B4 C1 C3 D1 D4 D6 
589	8	A2 B2 B4 C1 C3 D3 D4 D6 
590	8	A1 A4 B5 C1 C5 D1 D5 D6 
591	8	A3 A4 B5 C1 C5 D1 D5 D6 
592	8	A4 A5 B5 C1 C5 D1 D5 D6 
593	8	A4 A6 B5 C1 C5 D1 D5 D6 
594	8	A4 B5 C1 C3 C5 D1 D5 D6 
595	8	A4 B5 C1 C5 D1 D2 D5 D6 
596	8	A1 B5 B6 C1 C5 D1 D5 D6 
597	8	A2 B5 B6 C1 C5 D1 D5 D6 
598	8	A3 B5 B6 C1 C5 D1 D5 D6 
599	8	A5 B5 B6 C1 C5 D1 D5 D6 
600	8	A6 B5 B6 C1 C5 D1 D5 D6 
601	8	B5 B6 C1 C3 C5 D1 D5 D6 
602	8	B5 B6 C1 C5 C6 D1 D5 D6 
603	8	B5 B6 C1 C5 D1 D2 D5 D6 
604	8	A1 B2 B4 B5 C1 C5 D1 D5 
605	8	A2 B2 B4 B5 C1 C5 D1 D5 
606	8	A4 B2 B4 B5 C1 C5 D1 D5 
607	8	B1 B2 B4 B5 C1 C5 D1 D5 
608	8	B2 B4 B5 C1 C3 C5 D1 D5 
609	8	B2 B4 B5 C1 C4 C5 D1 D5 
610	8	B2 B4 B5 C1 C5 D1 D2 D5 
611	8	B2 B4 B5 C1 C5 D1 D3 D5 
612	8	A3 B4 B5 C4 C6 D1 D5 D6 
613	8	A4 B4 B5 C4 C6 D1 D5 D6 
614	8	B2 B4 B5 C4 C6 D1 D5 D6 
615	8	A1 A6 B1 B4 C3 D1 D4 D6 
616	8	A1 A6 B3 B4 C3 D1 D4 D6 
617	8	A1 A3 B1 B4 B6 D1 D4 D6 
618	8	A1 A4 B1 B4 B6 D1 D4 D6 
619	8	A1 B1 B4 B6 C3 D1 D4 D6 
620	8	A1 B1 B4 B6 D1 D3 D4 D6 
621	8	A2 A3 B1 B2 B5 B6 C4 D6 
622	8	A2 A4 B1 B2 B5 B6 C4 D6 
623	8	A2 B1 B2 B5 B6 C4 C6 D6 
624	8	A2 A3 B1 B2 B5 C1 C4 D6 
625	8	A2 A4 B1 B2 B5 C1 C4 D6 
626	8	A2 B1 B2 B5 C1 C4 C6 D6 
627	8	A2 B1 B2 B5 C1 C4 D4 D6 
628	8	A2 B1 B2 B5 C1 C4 D5 D6 
629	8	A1 A2 B1 B2 B4 B5 B6 D6 
630	8	A2 A3 B1 B2 B4 B5 B6 D6 
631	8	A2 A4 B1 B2 B4 B5 B6 D6 
632	8	A2 A5 B1 B2 B4 B5 B6 D6 
633	8	A2 B1 B2 B4 B5 B6 C5 D6 
634	8	A2 B1 B2 B4 B5 B6 D2 D6 
635	8	A2 B1 B2 B4 B5 B6 D3 D6 
636	8	A1 A2 A6 B1 B4 C1 C4 D6 
637	8	A2 A3 A6 B1 B4 C1 C4 D6 
638	8	A2 A4 A6 B1 B4 C1 C4 D6 
639	8	A2 A5 A6 B1 B4 C1 C4 D6 
640	8	A2 A6 B1 B4 C1 C3 C4 D6 
641	8	A2 A6 B1 B4 C1 C4 C5 D6 
642	8	A2 A6 B1 B4 C1 C4 C6 D6 
643	8	A2 A6 B1 B4 C1 C4 D2 D6 
644	8	A2 A6 B1 B4 C1 C4 D3 D6 
645	8	A2 A6 B1 B4 C1 C4 D4 D6 
646	8	A2 A6 B1 B4 C1 C4 D5 D6 
647	8	A1 A2 B1 B4 B6 C1 C4 D6 
648	8	A2 A3 B1 B4 B6 C1 C4 D6 
649	8	A2 A4 B1 B4 B6 C1 C4 D6 
650	8	A2 A5 B1 B4 B6 C1 C4 D6 
651	8	A2 B1 B4 B6 C1 C3 C4 D6 
652	8	A2 B1 B4 B6 C1 C4 C6 D6 
653	8	A2 B1 B4 B6 C1 C4 D2 D6 
654	8	A2 B1 B4 B6 C1 C4 D3 D6 
655	8	A2 B1 B4 B6 C1 C4 D4 D6 
656	8	A2 B1 B4 B6 C1 C4 D5 D6 
657	8	A1 A6 C1 C5 D1 D4 D5 D6 
658	8	A6 C1 C3 C5 D1 D4 D5 D6 
659	8	A6 C1 C5 D1 D2 D4 D5 D6 
660	8	A1 B3 C1 C5 D1 D4 D5 D6 
661	8	B3 C1 C3 C5 D1 D4 D5 D6 
662	8	B3 C1 C5 D1 D2 D4 D5 D6 
663	8	A2 A3 B2 B4 B5 C1 C5 D6 
664	8	A2 A4 B2 B4 B5 C1 C5 D6 
665	8	A2 B1 B2 B4 B5 C1 C5 D6 
666	8	A2 B2 B4 B5 C1 C4 C5 D6 
667	8	A2 B2 B4 B5 C1 C5 D3 D6 
668	8	A2 B2 B4 B5 C1 C5 D5 D6 
669	8	A1 A2 B2 B4 B5 C1 C5 D1 
670	8	A2 A3 B2 B4 B5 C1 C5 D1 
671	8	A2 A4 B2 B4 B5 C1 C5 D1 
672	8	A2 B1 B2 B4 B5 C1 C5 D1 
673	8	A2 B2 B4 B5 C1 C3 C5 D1 
674	8	A2 B2 B4 B5 C1 C4 C5 D1 
675	8	A2 B2 B4 B5 C1 C5 C6 D1 
676	8	A2 B2 B4 B5 C1 C5 D1 D2 
677	8	A2 B2 B4 B5 C1 C5 D1 D3 
678	8	A2 B2 B4 B5 C1 C5 D1 D4 
679	8	A1 A3 B1 B2 B4 D3 D5 D6 
680	8	A3 A5 B1 B2 B4 D3 D5 D6 
681	8	A3 B1 B2 B3 B4 D3 D5 D6 
682	8	A3 B1 B2 B4 B5 D3 D5 D6 
683	8	A3 B1 B2 B4 C1 D3 D5 D6 
684	8	A3 B1 B2 B4 C3 D3 D5 D6 
685	8	A3 B1 B2 B4 C4 D3 D5 D6 
686	8	A3 B1 B2 B4 C5 D3 D5 D6 
687	8	A3 B1 B2 B4 D2 D3 D5 D6 
688	8	A2 A3 A4 B1 B2 B4 B5 D6 
689	8	A3 A4 A5 B1 B2 B4 B5 D6 
690	8	A3 A4 A6 B1 B2 B4 B5 D6 
691	8	A3 A4 B1 B2 B4 B5 C1 D6 
692	8	A3 A4 B1 B2 B4 B5 C2 D6 
693	8	A3 A4 B1 B2 B4 B5 C5 D6 
694	8	A3 A4 B1 B2 B4 B5 C6 D6 
695	8	A3 A4 B1 B2 B4 B5 D1 D6 
696	8	A3 A4 B1 B2 B4 B5 D3 D6 
697	8	A3 A5 B1 B2 B4 B5 B6 D6 
698	8	A3 A6 B1 B2 B4 B5 B6 D6 
699	8	A3 B1 B2 B4 B5 B6 C1 D6 
700	8	A3 B1 B2 B4 B5 B6 C2 D6 
701	8	A3 B1 B2 B4 B5 B6 C6 D6 
702	8	A3 B1 B2 B4 B5 B6 D3 D6 
703	8	A3 A5 B1 B2 B4 B5 D5 D6 
704	8	A3 A6 B1 B2 B4 B5 D5 D6 
705	8	A3 B1 B2 B4 B5 C1 D5 D6 
706	8	A3 B1 B2 B4 B5 C2 D5 D6 
707	8	A3 B1 B2 B4 B5 C5 D5 D6 
708	8	A3 B1 B2 B4 B5 C6 D5 D6 
709	8	A1 A2 A4 A5 B2 B4 C6 D6 
710	8	A1 A2 A5 A6 B2 B4 C6 D6 
711	8	A1 A2 A5 B2 B4 B6 C6 D6 
712	8	A1 A2 A5 B2 B4 C1 C6 D6 
713	8	A1 A2 A5 B2 B4 C6 D3 D6 
714	8	A2 A4 A5 B2 B4 C3 C6 D6 
715	8	A2 A5 A6 B2 B4 C3 C6 D6 
716	8	A2 A5 B2 B4 B6 C3 C6 D6 
717	8	A2 A5 B2 B4 C1 C3 C6 D6 
718	8	A2 A5 B2 B4 C3 C6 D3 D6 
719	8	A2 A4 A5 B2 B4 C6 D2 D6 
720	8	A2 A5 A6 B2 B4 C6 D2 D6 
721	8	A2 A5 B2 B4 B6 C6 D2 D6 
722	8	A2 A5 B2 B4 C1 C6 D2 D6 
723	8	A2 A5 B2 B4 C6 D2 D3 D6 
724	8	A6 B2 B4 B5 D1 D2 D4 D6 
725	8	A6 B2 B4 C6 D1 D2 D4 D6 
726	8	A1 A2 A3 B2 B4 C1 D4 D6 
727	8	A1 A2 B2 B4 C1 D3 D4 D6 
728	8	A2 A3 B2 B4 B6 C1 D4 D6 
729	8	A2 B2 B4 B5 B6 C1 D4 D6 
730	8	A2 A3 B2 B4 C1 D2 D4 D6 
731	8	A2 B2 B4 C1 D2 D3 D4 D6 
732	8	A2 A3 B4 C3 C4 C5 D1 D5 
733	8	A2 A4 B4 C3 C4 C5 D1 D5 
734	8	A2 A5 B4 C3 C4 C5 D1 D5 
735	8	A2 B2 B4 C3 C4 C5 D1 D5 
736	8	A2 B3 B4 C3 C4 C5 D1 D5 
737	8	A2 B4 C3 C4 C5 D1 D4 D5 
738	8	A2 A6 B4 B5 C5 D1 D4 D6 
739	8	A2 A6 B4 C5 C6 D1 D4 D6 
740	8	A6 B4 B5 C5 D1 D2 D4 D6 
741	8	A6 B4 C5 C6 D1 D2 D4 D6 
742	8	A1 B2 B4 C4 C5 D1 D5 D6 
743	8	B2 B4 C4 C5 D1 D2 D5 D6 
744	8	A1 B2 B6 C4 C5 D1 D5 D6 
745	8	A1 B3 B6 C4 C5 D1 D5 D6 
746	8	B2 B6 C4 C5 D1 D2 D5 D6 
747	8	B3 B6 C4 C5 D1 D2 D5 D6 
748	8	A1 A2 A3 B4 C4 C5 D1 D5 
749	8	A1 A2 A4 B4 C4 C5 D1 D5 
750	8	A1 A2 A5 B4 C4 C5 D1 D5 
751	8	A1 A2 B2 B4 C4 C5 D1 D5 
752	8	A1 A2 B3 B4 C4 C5 D1 D5 
753	8	A1 A2 B4 C4 C5 D1 D4 D5 
754	8	A2 A3 B4 C4 C5 D1 D2 D5 
755	8	A2 A4 B4 C4 C5 D1 D2 D5 
756	8	A2 A5 B4 C4 C5 D1 D2 D5 
757	8	A2 B2 B4 C4 C5 D1 D2 D5 
758	8	A2 B3 B4 C4 C5 D1 D2 D5 
759	8	A2 B4 C4 C5 D1 D2 D4 D5 
760	8	A1 A2 A3 B4 C4 D1 D5 D6 
761	8	A1 A2 A4 B4 C4 D1 D5 D6 
762	8	A2 A3 B4 C4 D1 D2 D5 D6 
763	8	A2 A4 B4 C4 D1 D2 D5 D6 
764	8	A1 A3 B4 B5 C4 D1 D5 D6 
765	8	A1 A4 B4 B5 C4 D1 D5 D6 
766	8	A1 B2 B4 B5 C4 D1 D5 D6 
767	8	A3 B4 B5 C4 D1 D2 D5 D6 
768	8	A4 B4 B5 C4 D1 D2 D5 D6 
769	8	B2 B4 B5 C4 D1 D2 D5 D6 
770	8	A1 A4 B2 B4 B5 C4 D1 D6 
771	8	A1 B2 B3 B4 B5 C4 D1 D6 
772	8	A1 B2 B4 B5 C1 C4 D1 D6 
773	8	A1 B2 B4 B5 C4 C6 D1 D6 
774	8	A4 B2 B4 B5 C4 D1 D2 D6 
775	8	B2 B3 B4 B5 C4 D1 D2 D6 
776	8	B2 B4 B5 C1 C4 D1 D2 D6 
777	8	B2 B4 B5 C4 C6 D1 D2 D6 
778	8	A1 A2 A4 B2 B4 B5 C4 D6 
779	8	A1 A2 B2 B3 B4 B5 C4 D6 
780	8	A2 A4 B2 B4 B5 C4 D2 D6 
781	8	A2 B2 B3 B4 B5 C4 D2 D6 
782	8	A1 A2 A3 B2 B4 C4 C5 D6 
783	8	A1 A2 A4 B2 B4 C4 C5 D6 
784	8	A1 A2 B2 B3 B4 C4 C5 D6 
785	8	A1 A2 B2 B4 C1 C4 C5 D6 
786	8	A2 A3 B2 B4 C4 C5 D2 D6 
787	8	A2 A4 B2 B4 C4 C5 D2 D6 
788	8	A2 B2 B3 B4 C4 C5 D2 D6 
789	8	A2 B2 B4 C1 C4 C5 D2 D6 
790	8	A1 A2 A4 B2 B6 C4 C5 D6 
791	8	A1 A2 A5 B2 B6 C4 C5 D6 
792	8	A1 A2 B2 B3 B6 C4 C5 D6 
793	8	A1 A2 B2 B6 C1 C4 C5 D6 
794	8	A1 A2 B2 B6 C4 C5 C6 D6 
795	8	A1 A2 B2 B6 C4 C5 D5 D6 
796	8	A2 A4 B2 B6 C4 C5 D2 D6 
797	8	A2 A5 B2 B6 C4 C5 D2 D6 
798	8	A2 B2 B3 B6 C4 C5 D2 D6 
799	8	A2 B2 B6 C1 C4 C5 D2 D6 
800	8	A2 B2 B6 C4 C5 C6 D2 D6 
801	8	A2 B2 B6 C4 C5 D2 D5 D6 
802	8	A2 A3 A4 B4 C4 C5 D1 D5 
803	8	A2 A3 B2 B4 C4 C5 D1 D5 
804	8	A2 A3 B3 B4 C4 C5 D1 D5 
805	8	A2 A4 A5 B4 C4 C5 D1 D5 
806	8	A2 A5 B3 B4 C4 C5 D1 D5 
807	8	A2 A4 B4 C4 C5 D1 D4 D5 
808	8	A2 B3 B4 C4 C5 D1 D4 D5 
809	8	A1 A3 A6 B4 B5 C5 D1 D5 
810	8	A3 A4 A6 B4 B5 C5 D1 D5 
811	8	A3 A6 B1 B4 B5 C5 D1 D5 
812	8	A3 A6 B3 B4 B5 C5 D1 D5 
813	8	A3 A6 B4 B5 C3 C5 D1 D5 
814	8	A3 A6 B4 B5 C5 C6 D1 D5 
815	8	A3 A6 B4 B5 C5 D1 D2 D5 
816	8	A3 A6 B4 B5 C5 D1 D3 D5 
817	8	A1 A3 A6 B4 C5 D1 D4 D5 
818	8	A3 A4 A6 B4 C5 D1 D4 D5 
819	8	A3 A6 B1 B4 C5 D1 D4 D5 
820	8	A3 A6 B3 B4 C5 D1 D4 D5 
821	8	A3 A6 B4 C1 C5 D1 D4 D5 
822	8	A3 A6 B4 C3 C5 D1 D4 D5 
823	8	A3 A6 B4 C5 C6 D1 D4 D5 
824	8	A3 A6 B4 C5 D1 D2 D4 D5 
825	8	A3 A6 B4 C5 D1 D3 D4 D5 
826	8	A1 A3 A5 B4 C4 C5 D1 D5 
827	8	A3 A4 A5 B4 C4 C5 D1 D5 
828	8	A3 A5 B2 B4 C4 C5 D1 D5 
829	8	A3 A5 B3 B4 C4 C5 D1 D5 
830	8	A3 A5 B4 C3 C4 C5 D1 D5 
831	8	A3 A5 B4 C4 C5 C6 D1 D5 
832	8	A3 A5 B4 C4 C5 D1 D2 D5 
833	8	A1 A3 B4 B5 C4 C5 D1 D5 
834	8	A3 A4 B4 B5 C4 C5 D1 D5 
835	8	A3 B2 B4 B5 C4 C5 D1 D5 
836	8	A3 B3 B4 B5 C4 C5 D1 D5 
837	8	A3 B4 B5 C3 C4 C5 D1 D5 
838	8	A3 B4 B5 C4 C5 C6 D1 D5 
839	8	A3 B4 B5 C4 C5 D1 D2 D5 
840	8	A1 A3 B4 C4 C5 D1 D4 D5 
841	8	A3 A4 B4 C4 C5 D1 D4 D5 
842	8	A3 B2 B4 C4 C5 D1 D4 D5 
843	8	A3 B3 B4 C4 C5 D1 D4 D5 
844	8	A3 B4 C3 C4 C5 D1 D4 D5 
845	8	A3 B4 C4 C5 C6 D1 D4 D5 
846	8	A3 B4 C4 C5 D1 D2 D4 D5 
847	8	A5 B4 B6 C1 C5 D1 D4 D6 
848	8	B4 B6 C1 C3 C5 D1 D4 D6 
849	8	A1 A6 B2 B4 B5 D1 D3 D5 
850	8	A6 B2 B3 B4 B5 D1 D3 D5 
851	8	A6 B2 B4 B5 C1 D1 D3 D5 
852	8	A6 B2 B4 B5 C5 D1 D3 D5 
853	8	A6 B2 B4 B5 D1 D2 D3 D5 
854	8	A2 A3 A4 B2 B4 B5 C1 D6 
855	8	A2 A3 A6 B2 B4 B5 C1 D6 
856	8	A2 A3 B2 B4 B5 B6 C1 D6 
857	8	A2 A3 B2 B4 B5 C1 D5 D6 
858	8	A2 A4 B1 B2 B4 B5 C1 D6 
859	8	A2 A5 B1 B2 B5 C1 D3 D6 
860	8	A2 A6 B1 B2 B5 C1 D3 D6 
861	8	A2 B1 B2 B5 C1 C5 D3 D6 
862	8	A2 B1 B2 B5 C1 C6 D3 D6 
863	8	A2 B1 B2 B5 C1 D3 D5 D6 
864	8	A2 A5 B2 B5 C1 D3 D4 D6 
865	8	A2 A6 B2 B5 C1 D3 D4 D6 
866	8	A2 B2 B5 C1 C4 D3 D4 D6 
867	8	A2 B2 B5 C1 C5 D3 D4 D6 
868	8	A2 B2 B5 C1 C6 D3 D4 D6 
869	8	A2 B2 B5 C1 D3 D4 D5 D6 
870	8	A2 A4 B2 C1 D1 D3 D4 D6 
871	8	A2 A5 B2 C1 D1 D3 D4 D6 
872	8	A2 A6 B2 C1 D1 D3 D4 D6 
873	8	A2 B2 C1 C3 D1 D3 D4 D6 
874	8	A2 B2 C1 C6 D1 D3 D4 D6 
875	8	A2 B2 C1 D1 D2 D3 D4 D6 
876	8	A2 B2 C1 D1 D3 D4 D5 D6 
877	8	A1 A2 B2 B3 C1 D3 D4 D6 
878	8	A2 A4 B2 B3 C1 D3 D4 D6 
879	8	A2 A5 B2 B3 C1 D3 D4 D6 
880	8	A2 A6 B2 B3 C1 D3 D4 D6 
881	8	A2 B2 B3 C1 C3 D3 D4 D6 
882	8	A2 B2 B3 C1 C4 D3 D4 D6 
883	8	A2 B2 B3 C1 C5 D3 D4 D6 
884	8	A2 B2 B3 C1 C6 D3 D4 D6 
885	8	A2 B2 B3 C1 D2 D3 D4 D6 
886	8	A2 B2 B3 C1 D3 D4 D5 D6 
887	8	A1 A3 A6 B4 C5 D1 D5 D6 
888	8	A3 A6 B4 C5 D1 D2 D5 D6 
889	8	A1 A2 A3 A6 B4 C5 D1 D5 
890	8	A2 A3 A6 B1 B4 C5 D1 D5 
891	8	A2 A3 A6 B4 C1 C5 D1 D5 
892	8	A2 A3 A6 B4 C3 C5 D1 D5 
893	8	A2 A3 A6 B4 C5 D1 D2 D5 
894	8	A2 A3 A6 B4 C5 D1 D3 D5 
895	8	A2 A3 B1 B3 B4 C4 D1 D6 
896	8	A2 A5 B1 B3 B4 C4 D1 D6 
897	8	A2 B1 B3 B4 C4 D1 D4 D6 
898	8	A2 A3 B1 B4 C4 C6 D1 D6 
899	8	B1 B2 B4 B6 C4 C5 D1 D6 
900	8	A4 B1 B4 B5 B6 C5 D1 D6 
901	8	A5 B1 B4 B5 B6 C5 D1 D6 
902	8	B1 B4 B5 B6 C1 C5 D1 D6 
903	8	B1 B4 B5 B6 C5 D1 D2 D6 
904	8	B1 B4 B5 B6 C5 D1 D3 D6 
905	8	A1 B1 B4 B5 C4 C5 D1 D6 
906	8	B1 B4 B5 C1 C4 C5 D1 D6 
907	8	B1 B4 B5 C4 C5 D1 D2 D6 
908	8	A1 B1 B4 C4 C5 C6 D1 D6 
909	8	A3 B1 B4 C4 C5 C6 D1 D6 
910	8	B1 B2 B4 C4 C5 C6 D1 D6 
911	8	B1 B4 C1 C4 C5 C6 D1 D6 
912	8	B1 B4 C3 C4 C5 C6 D1 D6 
913	8	B1 B4 C4 C5 C6 D1 D2 D6 
914	8	A1 A2 B1 C4 C5 C6 D1 D6 
915	8	A2 A3 B1 C4 C5 C6 D1 D6 
916	8	A2 A5 B1 C4 C5 C6 D1 D6 
917	8	A2 B1 C3 C4 C5 C6 D1 D6 
918	8	A2 B1 C4 C5 C6 D1 D2 D6 
919	8	A3 B1 B4 B6 C5 C6 D1 D6 
920	8	A4 B1 B4 B6 C5 C6 D1 D6 
921	8	A5 B1 B4 B6 C5 C6 D1 D6 
922	8	B1 B2 B4 B6 C5 C6 D1 D6 
923	8	B1 B4 B6 C1 C5 C6 D1 D6 
924	8	B1 B4 B6 C3 C5 C6 D1 D6 
925	8	B1 B4 B6 C5 C6 D1 D2 D6 
926	8	A1 A2 B1 B3 C4 C5 D1 D6 
927	8	A2 A3 B1 B3 C4 C5 D1 D6 
928	8	A2 A5 B1 B3 C4 C5 D1 D6 
929	8	A2 B1 B3 C3 C4 C5 D1 D6 
930	8	A2 B1 B3 C4 C5 D1 D2 D6 
931	8	A1 A2 A6 B1 B4 C4 C5 D6 
932	8	A2 A3 A6 B1 B4 C4 C5 D6 
933	8	A2 A4 A6 B1 B4 C4 C5 D6 
934	8	A2 A5 A6 B1 B4 C4 C5 D6 
935	8	A2 A6 B1 B4 C3 C4 C5 D6 
936	8	A2 A6 B1 B4 C4 C5 D2 D6 
937	8	A2 A6 B1 B4 C4 C5 D3 D6 
938	8	A2 A6 B1 B4 C4 C5 D5 D6 
939	8	A1 A2 B1 B4 B5 B6 C5 D6 
940	8	A2 A4 B1 B4 B5 B6 C5 D6 
941	8	A2 A5 B1 B4 B5 B6 C5 D6 
942	8	A2 B1 B4 B5 B6 C3 C5 D6 
943	8	A2 B1 B4 B5 B6 C5 D2 D6 
944	8	A2 B1 B4 B5 B6 C5 D3 D6 
945	8	A2 A3 B1 B4 B6 C5 C6 D6 
946	8	A2 A4 B1 B4 B6 C5 C6 D6 
947	8	A2 A5 B1 B4 B6 C5 C6 D6 
948	8	A2 B1 B4 B6 C1 C5 C6 D6 
949	8	A2 B1 B4 B6 C3 C5 C6 D6 
950	8	A2 B1 B4 B6 C5 C6 D2 D6 
951	8	A2 B1 B4 B6 C5 C6 D3 D6 
952	8	A2 A3 A6 B1 B4 C4 C6 D6 
953	8	A2 A4 A6 B1 B4 C4 C6 D6 
954	8	A2 A5 A6 B1 B4 C4 C6 D6 
955	8	A2 A6 B1 B4 C3 C4 C6 D6 
956	8	A2 A6 B1 B4 C4 C6 D2 D6 
957	8	A2 A6 B1 B4 C4 C6 D3 D6 
958	8	A2 A6 B1 B4 C4 C6 D4 D6 
959	8	A2 A6 B1 B4 C4 C6 D5 D6 
960	8	A2 A3 B1 B4 B6 C4 C6 D6 
961	8	A2 A4 B1 B4 B6 C4 C6 D6 
962	8	A2 A5 B1 B4 B6 C4 C6 D6 
963	8	A2 B1 B4 B6 C3 C4 C6 D6 
964	8	A2 B1 B4 B6 C4 C6 D2 D6 
965	8	A2 B1 B4 B6 C4 C6 D3 D6 
966	8	A2 B1 B4 B6 C4 C6 D4 D6 
967	8	A2 B1 B4 B6 C4 C6 D5 D6 
968	8	A1 A2 A6 B1 B3 C4 C5 D6 
969	8	A2 A3 A6 B1 B3 C4 C5 D6 
970	8	A2 A4 A6 B1 B3 C4 C5 D6 
971	8	A2 A5 A6 B1 B3 C4 C5 D6 
972	8	A2 A6 B1 B3 C1 C4 C5 D6 
973	8	A2 A6 B1 B3 C3 C4 C5 D6 
974	8	A2 A6 B1 B3 C4 C5 D2 D6 
975	8	A2 A6 B1 B3 C4 C5 D3 D6 
976	8	A2 A6 B1 B3 C4 C5 D4 D6 
977	8	A2 A6 B1 B3 C4 C5 D5 D6 
978	8	A1 A2 A3 B4 C1 C4 C5 D1 
979	8	A2 A3 B4 C1 C3 C4 C5 D1 
980	8	A2 A3 B4 C1 C4 C5 C6 D1 
981	8	A2 A3 B4 C1 C4 C5 D1 D2 
982	8	A1 A2 B2 B4 C1 C4 C5 D1 
983	8	A2 B2 B4 C1 C3 C4 C5 D1 
984	8	A2 B2 B4 C1 C4 C5 C6 D1 
985	8	A2 B2 B4 C1 C4 C5 D1 D2 
986	8	A2 B2 B4 C1 C4 C5 D1 D6 
987	8	A1 A2 B4 C1 C4 C5 D1 D4 
988	8	A2 B4 B5 C1 C4 C5 D1 D4 
989	8	A2 B4 C1 C3 C4 C5 D1 D4 
990	8	A2 B4 C1 C4 C5 C6 D1 D4 
991	8	A2 B4 C1 C4 C5 D1 D2 D4 
992	8	A4 B2 B4 B5 C4 C6 D1 D6 
993	8	B2 B4 B5 C1 C4 C6 D1 D6 
994	8	A2 A4 B2 B4 B5 C4 C6 D6 
995	8	A2 B2 B4 B5 C4 C6 D5 D6 
996	8	A2 A3 A6 B2 B4 B5 C6 D6 
997	8	A2 A4 A6 B2 B4 B5 C6 D6 
998	8	A2 A5 A6 B2 B4 B5 C6 D6 
999	8	A2 A6 B1 B2 B4 B5 C6 D6 
1000	8	A2 A6 B2 B4 B5 C6 D5 D6 
1001	8	A1 A6 B2 B4 B5 C6 D1 D6 
1002	8	A4 A6 B2 B4 B5 C6 D1 D6 
1003	8	A6 B1 B2 B4 B5 C6 D1 D6 
1004	8	A6 B2 B4 B5 C6 D1 D2 D6 
1005	8	A2 A5 B1 B2 B4 B6 D3 D6 
1006	8	A2 B1 B2 B4 B6 C5 D3 D6 
1007	8	A2 B1 B2 B4 B6 D1 D3 D6 
1008	8	B2 B4 B5 C1 C4 C5 D1 D6 
1009	8	B2 B4 B6 C1 C4 C5 D1 D6 
1010	8	B2 B4 B6 C3 C4 C5 D1 D6 
1011	8	A2 B2 B6 C1 C4 C5 D1 D6 
1012	8	A2 A5 B2 B5 B6 C4 C5 D6 
1013	8	A2 B2 B5 B6 C1 C4 C5 D6 
1014	8	A1 A2 B2 B6 C4 C5 D1 D5 
1015	8	A2 A3 B2 B6 C4 C5 D1 D5 
1016	8	A2 A5 B2 B6 C4 C5 D1 D5 
1017	8	A2 B1 B2 B6 C4 C5 D1 D5 
1018	8	A2 B2 B6 C1 C4 C5 D1 D5 
1019	8	A2 B2 B6 C3 C4 C5 D1 D5 
1020	8	A2 B2 B6 C4 C5 C6 D1 D5 
1021	8	A2 B2 B6 C4 C5 D1 D2 D5 
1022	8	A2 B2 B6 C4 C5 D1 D3 D5 
1023	8	A1 B2 B4 B5 C4 C5 D1 D5 
1024	8	B2 B4 B5 C3 C4 C5 D1 D5 
